Date,Open,High,Low,Close,Change,Rate,Volume,Amount
2020/8/18,4816.57,4825.39,4788.83,4812.76,-2.47,-0.05,1891398.54,31439590.45
2020/8/19,4804.67,4809.05,4738.01,4740.68,-72.08,-1.5,1924429.48,31940328.47
2020/8/20,4708.13,4721.44,4662.8,4679.15,-61.52,-1.3,1583686.39,26048656.35
2020/8/21,4717.79,4739.48,4684.81,4718.84,39.69,0.85,1426578.64,25177516.02
2020/8/24,4746.4,4769.47,4716.61,4755.85,37.01,0.78,1511435.12,27242868.64
2020/8/25,4769.21,4802.41,4746.31,4761.95,6.1,0.13,1417013.51,26230878.83
2020/8/26,4761.72,4786.42,4689.88,4706.13,-55.82,-1.17,1513051.8,27745636.06
2020/8/27,4718.06,4731.94,4679.36,4731.35,25.21,0.54,1190428.5,22363151.14
2020/8/28,4727.29,4850.49,4719.35,4844.27,112.92,2.39,1593997.65,30504788.25
2020/8/31,4870.93,4901.21,4816.21,4816.22,-28.05,-0.58,2025670.29,35700506.46
2020/9/1,4803.39,4842.14,4791.78,4842.12,25.91,0.54,1383954.02,26201807.06
2020/9/2,4859.08,4863.55,4797.52,4843.89,1.76,0.04,1579895.24,28077861.38
2020/9/3,4841.5,4877.01,4800.06,4817.1,-26.79,-0.55,1456712.01,27941198.88
2020/9/4,4737.24,4778.2,4726.56,4770.22,-46.88,-0.97,1200327.96,23846333.79
2020/9/7,4759.52,4789.3,4655.56,4669.37,-100.85,-2.11,1486077.91,28231639.41
2020/9/8,4683.83,4707.9,4639.05,4694.39,25.02,0.54,1391992.27,24919813.81
2020/9/9,4634.25,4645.2,4558.03,4584.59,-109.8,-2.34,1622771.07,24490519.19
2020/9/10,4632.1,4647.75,4572.21,4581.98,-2.61,-0.06,1506528.78,22614635.48
2020/9/11,4572.26,4630.88,4563.11,4627.28,45.31,0.99,1153024.24,19824092.73
2020/9/14,4652.05,4666.99,4625.99,4651.05,23.77,0.51,1072351.79,21165341.18
2020/9/15,4649.45,4691.5,4630.54,4688.48,37.43,0.8,1019159.25,19457368.41
2020/9/16,4683.01,4690.68,4638.46,4657.36,-31.12,-0.66,1087536.41,19612018.49
2020/9/17,4642.05,4664.95,4601.64,4632.71,-24.64,-0.53,1059836.31,21414664.73
2020/9/18,4636.64,4737.8,4631.7,4737.09,104.37,2.25,1604264.75,28188594.42
2020/9/21,4750.75,4752.98,4688.72,4691.43,-45.66,-0.96,1245358.27,22413791.27
2020/9/22,4654.22,4706.21,4622.11,4635.76,-55.67,-1.19,1196729.47,20290921.55
2020/9/23,4639.66,4665.96,4623.55,4652.33,16.57,0.36,958265.28,19039347.23
2020/9/24,4623.95,4631.95,4562.21,4563.07,-89.26,-1.92,1125936.83,19351587.37
2020/9/25,4582.48,4599.54,4554.72,4570.02,6.96,0.15,930151.55,16745737.7
2020/9/28,4582.65,4613.63,4571.15,4581.91,11.89,0.26,850483.89,15931467.54
2020/9/29,4608.29,4616.68,4586.35,4591.8,9.89,0.22,859938.58,15993788.85
2020/9/30,4607.58,4634.72,4563.41,4587.4,-4.4,-0.1,890812,16553222.09
2020/10/9,4663.61,4695.4,4655.09,4681.14,93.75,2.04,1113375.12,22992673.15
2020/10/12,4705.19,4823.27,4704.16,4823.16,142.02,3.03,1557845.58,30784855.8
2020/10/13,4812.9,4845.92,4795.37,4839.2,16.04,0.33,1165163.38,24217256.72
2020/10/14,4830.46,4830.46,4795.91,4807.1,-32.1,-0.66,1119069.23,22983620.72
2020/10/15,4810.78,4833.89,4796.26,4798.74,-8.37,-0.17,1099649.62,21387828.5
2020/10/16,4798.92,4825.55,4765.97,4791.68,-7.06,-0.15,1167161.02,20417513.07
2020/10/19,4823.49,4849.61,4747.34,4755.49,-36.19,-0.76,1292463.61,22539219.82
2020/10/20,4751.37,4793.47,4739.46,4793.47,37.98,0.8,980481.56,18584919.8
2020/10/21,4801.63,4801.63,4758.86,4792.83,-0.64,-0.01,1038057.03,18997869.7
2020/10/22,4780.6,4791.81,4725.5,4777.98,-14.84,-0.31,1013508.91,19461497.12
2020/10/23,4775.47,4802.46,4717.1,4718.49,-59.5,-1.25,1068251.84,20098582.2
2020/10/26,4684.05,4713.39,4639.3,4691.24,-27.25,-0.58,1083432.75,20551898.83
2020/10/27,4680.14,4708.46,4671.85,4699.28,8.04,0.17,926563.04,18667554.57
2020/10/28,4703,4753.31,4685.6,4737.27,37.99,0.81,1084634.02,22675426.41
2020/10/29,4683.61,4803.03,4679.25,4772.92,35.65,0.75,1171172.5,25230350.5
2020/10/30,4776.47,4778.51,4683.47,4695.33,-77.59,-1.63,1398023.03,28078332.17
2020/11/2,4702.75,4738.02,4695.44,4720.83,25.5,0.54,1428676.93,27902768.52
2020/11/3,4743.17,4793.4,4734.17,4777.56,56.73,1.2,1360554.08,25239055.63
2020/11/4,4781.45,4825.46,4770.56,4813.66,36.1,0.76,1146618.06,23051377.3
2020/11/5,4861.34,4885.11,4838,4885.11,71.46,1.48,1392445.94,28195193.24
2020/11/6,4897.63,4897.63,4845.43,4885.72,0.61,0.01,1536390.34,30536510.37
2020/11/9,4918.86,4997.8,4918.86,4981.35,95.63,1.96,1971319.84,37192328.21
2020/11/10,4995.41,4995.41,4928.93,4953.88,-27.47,-0.55,1762672.14,33427146
2020/11/11,4937.76,4957.58,4901.71,4904.9,-48.98,-0.99,1644705.15,30385855.8
2020/11/12,4916.77,4926.34,4891.51,4908.46,3.56,0.07,1181146.19,22764590.71
2020/11/13,4886.98,4886.98,4825.76,4856.85,-51.61,-1.05,1336930.79,25535311.17
2020/11/16,4880.96,4904.17,4848.62,4904.17,47.32,0.97,1487709.8,26670503.17
2020/11/17,4903.12,4909.29,4865.39,4894.79,-9.39,-0.19,1514874.64,28891140.86
2020/11/18,4889.67,4911.09,4870.72,4891.67,-3.11,-0.06,1642166.16,29072722.32
2020/11/19,4880.92,4939.79,4870.2,4927.99,36.32,0.74,1336813.78,24772713.5
2020/11/20,4928.22,4947.43,4922.59,4943.29,15.3,0.31,1294003.41,22905367.92
2020/11/23,4954.6,5029.65,4940.45,5005.03,61.74,1.25,2059151.87,33363382.64
2020/11/24,4997.05,5001.06,4960.98,4974.29,-30.74,-0.61,1566379.11,26480444.33
2020/11/25,4992.75,5004.77,4910.7,4910.7,-63.59,-1.28,1703405.27,27707064.3
2020/11/26,4908.32,4925.29,4867.82,4919.59,8.89,0.18,1372023.38,23974814.55
2020/11/27,4930.59,4980.77,4917.35,4980.77,61.17,1.24,1629529.22,25317897.12
2020/11/30,4994.11,5055.19,4960.25,4960.25,-20.51,-0.41,2626389.5,39649583.44
2020/12/1,4963.13,5072.55,4963.13,5067.1,106.85,2.15,2040656.38,32845101.44
2020/12/2,5072.98,5090.61,5043.31,5067.14,0.05,0,1954354.76,31060972.88
2020/12/3,5065.45,5072.3,5033.79,5057.06,-10.08,-0.2,1778657.48,27533520.74
2020/12/4,5049.52,5072.39,5017.85,5065.92,8.86,0.18,1443471.67,25779882.07
2020/12/7,5065.73,5067.87,5014.61,5022.24,-43.68,-0.86,1398962.17,26465777.39
2020/12/8,5029.11,5043.06,4998.92,5009.88,-12.36,-0.25,1230730.29,23488064.84
2020/12/9,5022.38,5033.64,4942.52,4942.7,-67.18,-1.34,1389169.65,26077277.42
2020/12/10,4931.29,4962.74,4919.77,4940.52,-2.17,-0.04,1259142.7,22965127.84
2020/12/11,4957.82,4957.82,4849.35,4889.63,-50.9,-1.03,1593576.97,27521273.01
2020/12/14,4903.63,4937.26,4887.66,4934.84,45.21,0.92,1208015.52,24787827.97
2020/12/15,4931.6,4954.19,4904.79,4945.1,10.26,0.21,1183426.33,24809339.02
2020/12/16,4957.3,4968.86,4938.19,4953.87,8.77,0.18,1067789.68,22969603.57
2020/12/17,4960.73,5021.62,4950.37,5017.48,63.61,1.28,1333854.79,27018035.61
2020/12/18,5014.32,5027.44,4979.01,4999.97,-17.51,-0.35,1280496.18,25893855.15
2020/12/21,4995.76,5048.51,4970,5046.84,46.87,0.94,1408117.82,29820429.68
2020/12/22,5034.98,5055.13,4960.95,4964.77,-82.07,-1.63,1623449.7,32675881.77
2020/12/23,4977.3,5028.45,4968.15,5007.12,42.35,0.85,1402928.19,30872903.75
2020/12/24,5006.01,5033.04,4979.24,5000.02,-7.11,-0.14,1144186.67,24667447.62
2020/12/25,4985.77,5042.1,4973.68,5042.01,42,0.84,1210069.79,24399226.82
2020/12/28,5042.94,5089.34,5037.86,5064.41,22.4,0.44,1369144.07,28101925.42
2020/12/29,5071.45,5077.42,5034.31,5042.94,-21.48,-0.42,1411986.62,27903523.33
2020/12/30,5037.98,5113.71,5036.63,5113.71,70.77,1.4,1486264.48,29657781.26
2020/12/31,5122.48,5215.62,5122.48,5211.29,97.58,1.91,1716025.09,35873137.18
2021/1/4,5212.93,5284.43,5190.94,5267.72,56.43,1.08,2117113.82,45279617.56
2021/1/5,5245.84,5368.5,5234.38,5368.5,100.79,1.91,2249311.59,49804193.98
2021/1/6,5386.51,5433.47,5341.43,5417.67,49.16,0.92,1937734.44,44443437.71
2021/1/7,5428.39,5513.66,5413.35,5513.66,95.99,1.77,2198720.8,47338535.37
2021/1/8,5526.29,5547.47,5442.69,5495.43,-18.23,-0.33,2043249.56,47356765.4
2021/1/11,5504.24,5555.69,5412.5,5441.16,-54.27,-0.99,2318359.83,52229848.25
2021/1/12,5419.5,5596.35,5417.63,5596.35,155.19,2.85,2242201.86,48623376.07
2021/1/13,5609.26,5644.72,5535.14,5577.97,-18.38,-0.33,2615698.86,54695973.64
2021/1/14,5556.21,5568.02,5458.68,5470.46,-107.51,-1.93,2436833.8,50189011.19
2021/1/15,5471.39,5500.63,5390.27,5458.08,-12.38,-0.23,2386374.35,47570992.04
2021/1/18,5438.16,5541.46,5410.78,5518.52,60.44,1.11,2070518.69,42271720.92
2021/1/19,5525.97,5532.48,5415.72,5437.52,-81,-1.47,2110434.25,43320517.65
2021/1/20,5439.91,5496.05,5426.54,5476.43,38.91,0.72,1709132.6,37377038.45
2021/1/21,5492.96,5593.11,5490.56,5564.97,88.54,1.62,2099501.97,45318368.45
2021/1/22,5562.38,5573.66,5513.88,5569.78,4.81,0.09,1993000.2,45662219.34
2021/1/25,5564.12,5655.48,5543.27,5625.92,56.15,1.01,1970470.19,50816698.08
2021/1/26,5600.9,5600.9,5506,5512.97,-112.96,-2.01,1719045.9,41500806.99
2021/1/27,5505.77,5534.99,5449.64,5528,15.04,0.27,1601908.41,37689260.58
2021/1/28,5450.37,5462.24,5360.38,5377.14,-150.86,-2.73,1704855.85,37616652.32
2021/1/29,5413.97,5430.2,5288.1,5351.96,-25.18,-0.47,1821787.84,39028769
2021/2/1,5356.85,5422.3,5342.05,5417.65,65.68,1.23,1663137.06,34685908.37
2021/2/2,5429.7,5503.21,5411.52,5501.09,83.44,1.54,1652105.65,38001671.61
2021/2/3,5499.3,5532.89,5473.12,5485.2,-15.89,-0.29,1880543.17,40434360.26
2021/2/4,5453.98,5510.05,5411.57,5473.95,-11.25,-0.21,1805756.54,39799520.54
2021/2/5,5494.7,5550.77,5477.65,5483.41,9.47,0.17,1896995.98,39540013.45
2021/2/8,5506.14,5576.49,5479.85,5564.56,81.15,1.48,1640337.75,36758277.17
2021/2/9,5584.17,5686.25,5555.05,5686.25,121.69,2.19,1648872.6,37876912.12
2021/2/10,5709.68,5823.42,5707.33,5807.72,121.47,2.14,1701697.86,41705646.34
2021/2/18,5922.07,5930.91,5747.66,5768.38,-39.34,-0.68,2188486.86,50748123.6
2021/2/19,5734.02,5787.89,5667.32,5778.84,10.46,0.18,2144757.8,45643379.37
2021/2/22,5785.51,5785.51,5597.33,5597.33,-181.51,-3.14,2821243.82,54363315.32
2021/2/23,5542.68,5644.76,5541.11,5579.67,-17.66,-0.32,2338077.27,42490447.08
2021/2/24,5591.48,5598.83,5379.73,5437.57,-142.1,-2.55,2254286.1,47236921.1
2021/2/25,5494.47,5527.63,5444.16,5469.56,31.99,0.59,2307360.28,41220615.71
2021/2/26,5343.9,5416.32,5318.86,5336.76,-132.8,-2.43,2122645.43,40571770.01
2021/3/1,5389.25,5421.56,5345.94,5418.78,82.02,1.54,1774635.23,35814654.6
2021/3/2,5453.28,5454.97,5305.05,5349.63,-69.15,-1.28,1965111.15,37644460.47
2021/3/3,5327.35,5452.4,5316.48,5452.21,102.58,1.92,1947090.54,33761031.36
2021/3/4,5388.48,5392.37,5254.78,5280.71,-171.51,-3.15,2127752.11,38438245.7
2021/3/5,5191.97,5307.82,5174.25,5262.8,-17.91,-0.34,2026279.56,35253977.43
2021/3/8,5299.79,5326.26,5079.8,5080.02,-182.77,-3.47,2302316.35,40713380.21
2021/3/9,5066.15,5094.31,4917.91,4971,-109.03,-2.15,2307110.04,41441521.38
2021/3/10,5047.06,5055.28,4981.62,5003.61,32.61,0.66,1699284.9,30957740.87
2021/3/11,5024.56,5138.41,5020.58,5128.22,124.6,2.49,1896007.66,33385919.97
2021/3/12,5153.67,5153.67,5086.82,5146.38,18.16,0.35,2010205.89,32323775.14
2021/3/15,5116.12,5120.88,4992.4,5035.54,-110.83,-2.15,2041530.84,33074051.38
2021/3/16,5054.41,5084.31,5009.95,5079.36,43.82,0.87,1613900.54,27175504.86
2021/3/17,5062.77,5123.55,5020.13,5100.86,21.5,0.42,1491623.76,26349241.77
2021/3/18,5114.59,5160.46,5111.13,5141.77,40.91,0.8,1429015.18,26093004.68
2021/3/19,5068.53,5089.92,4980.76,5007.09,-134.68,-2.62,1641748.49,28297448.92
2021/3/22,5008.4,5071.34,4996.54,5057.15,50.06,1,1674026.32,26420909.89
2021/3/23,5057.06,5064.02,4966.53,5009.25,-47.91,-0.95,1580139.67,25575537.77
2021/3/24,4985.4,5024.33,4919.89,4928.69,-80.56,-1.61,1593859.82,26597002.02
2021/3/25,4904.07,4950.76,4883.66,4926.35,-2.34,-0.05,1329451.89,21978204.95
2021/3/26,4953.95,5050.83,4953.95,5037.99,111.64,2.27,1459266.97,27390192.24
2021/3/29,5052.26,5086.65,5010.39,5046.88,8.89,0.18,1433882.15,26617660
2021/3/30,5043.1,5106.04,5032.8,5094.73,47.85,0.95,1386185.6,25492801.45
2021/3/31,5085.95,5085.95,5015.61,5048.36,-46.37,-0.91,1413357.43,24105848.56
2021/4/1,5059.94,5115.43,5056.87,5110.78,62.42,1.24,1203248.9,21149332.44
2021/4/2,5129.85,5169.83,5116.35,5161.56,50.78,0.99,1270022.54,24806037.62
2021/4/6,5178.64,5181.15,5125.33,5140.34,-21.22,-0.41,1098342.1,21385244.41
2021/4/7,5141.66,5141.66,5065.19,5103.74,-36.6,-0.71,1457637.48,24627119.03
2021/4/8,5078.26,5129.13,5062.07,5112.21,8.47,0.17,1417710.47,22842200.47
2021/4/9,5100.04,5100.04,5022.09,5035.34,-76.87,-1.5,1284165.09,22151979.17
2021/4/12,5026.98,5045.6,4933.01,4947.75,-87.59,-1.74,1526443.14,26721819.58
2021/4/13,4949.81,4994.54,4924.2,4939.64,-8.1,-0.16,1329193.58,22575323.06
2021/4/14,4945.69,4987.12,4940.27,4980.63,40.98,0.83,1208608.38,22103627.61
2021/4/15,4969.91,4969.91,4900.3,4948.97,-31.65,-0.64,1088293.84,21382088.41
2021/4/16,4966.9,4979.17,4917.96,4966.18,17.21,0.35,1112399.24,21338917.37
2021/4/19,4966.41,5088.21,4940.75,5087.02,120.84,2.43,1547698.24,30789977.67
2021/4/20,5065.78,5119.86,5058.92,5083.37,-3.65,-0.07,1365417,27664058.82
2021/4/21,5055.24,5110.56,5047.99,5098.74,15.38,0.3,1246372.77,24257499.53
2021/4/22,5114.28,5119.22,5067.14,5089.24,-9.5,-0.19,1211676.45,24148884.58
2021/4/23,5088.83,5149.98,5086.49,5135.45,46.21,0.91,1220569.91,26434518.31
2021/4/26,5156.59,5181.11,5072.96,5077.24,-58.22,-1.13,1513819.67,32576038.43
2021/4/27,5076.64,5095.98,5042.61,5090.52,13.28,0.26,1239618.37,25473800.98
2021/4/28,5073.97,5119.45,5059.26,5119.24,28.72,0.56,1206203.18,27218252.19
2021/4/29,5128.28,5170.59,5113.65,5164.17,44.93,0.88,1400924.8,29411245.44
2021/4/30,5156.36,5163.25,5094.93,5123.49,-40.68,-0.79,1601216.21,31507510.29
2021/5/6,5098.8,5132.9,5037.41,5061.12,-62.36,-1.22,1588226.3,32325826.46
2021/5/7,5073.46,5093.75,4996.04,4996.05,-65.07,-1.29,1722583.21,30463840.22
2021/5/10,5001.44,5019.39,4953.7,4992.42,-3.63,-0.07,1708205.85,28265680.89
2021/5/11,4956.08,5033.49,4925.92,5023.06,30.64,0.61,1515264.97,27093161.65
2021/5/12,5003.82,5051.17,4995.4,5044.55,21.49,0.43,1266190.86,22834400.65
2021/5/13,4992.35,5022.08,4975.45,4992.97,-51.57,-1.02,1322794.06,23782140.43
2021/5/14,5007.63,5112.98,4981.29,5110.59,117.62,2.36,1594261.8,31880278.68
2021/5/17,5115.31,5206.69,5115.31,5184.99,74.4,1.46,1538896.34,33543991.34
2021/5/18,5190.93,5201.67,5156.79,5187.6,2.62,0.05,1184042.61,23818226.59
2021/5/19,5173.17,5193.56,5151.64,5172.27,-15.33,-0.3,1187299.83,25073627.82
2021/5/20,5167.05,5201.59,5152.04,5186.41,14.14,0.27,1384547.75,27708846.2
2021/5/21,5199.13,5216.16,5123.12,5134.15,-52.26,-1.01,1247684.85,26805362.75
2021/5/24,5138.81,5155.59,5092.39,5155.59,21.44,0.42,1267423.36,27851313.32
2021/5/25,5165.04,5324.36,5161.52,5318.48,162.89,3.16,1829968.39,40468330.56
2021/5/26,5326.12,5344.28,5308.74,5320.59,2.11,0.04,1696070.96,34644464.48
2021/5/27,5311.37,5378.48,5286.05,5338.23,17.64,0.33,1484628.55,31189370.59
2021/5/28,5338.73,5360.28,5288.65,5321.09,-17.14,-0.32,1646058.06,33071189.63
2021/5/31,5318.08,5331.63,5281.69,5331.57,10.48,0.2,1446032.69,32145079.82
2021/6/1,5320.47,5343.75,5269.26,5341.68,10.11,0.19,1438314.74,32184584.22
2021/6/2,5348.34,5352.64,5266.79,5289.97,-51.71,-0.97,1377543.19,29617617.72
2021/6/3,5285.71,5314.37,5255.07,5255.29,-34.69,-0.66,1419688.78,28544863.25
2021/6/4,5228.28,5334.49,5221.23,5282.28,26.99,0.51,1447320.87,29232604.88
2021/6/7,5284.89,5286.84,5242.95,5277.63,-4.65,-0.09,1277049.71,28046326.06
2021/6/8,5276.97,5319.04,5201.14,5232.12,-45.51,-0.86,1305595.32,30404221.83
2021/6/9,5224.95,5253.36,5215.35,5236.45,4.33,0.08,1218203.21,25507544.87
2021/6/10,5236.47,5299.53,5229.52,5271.47,35.02,0.67,1389919.67,30145433.46
2021/6/11,5275.75,5276.1,5213.6,5224.7,-46.76,-0.89,1808071.73,36536349.45
2021/6/15,5218.56,5225.5,5137.41,5166.56,-58.14,-1.11,1428800.58,33061661.86
2021/6/16,5163.25,5164.52,5076.02,5080.49,-86.07,-1.67,1251479.85,29828677.29
2021/6/17,5074.38,5123.37,5073.82,5101.89,21.4,0.42,1204525.18,28192728.07
2021/6/18,5104.93,5128.03,5064.92,5102.47,0.57,0.01,1485858.05,35669709.61
2021/6/21,5088.09,5123.78,5058.57,5090.39,-12.08,-0.24,1321845.16,33152711.46
2021/6/22,5106.07,5125.82,5086.28,5122.16,31.77,0.62,1304167.53,31369036.71
2021/6/23,5127.19,5171.03,5109.76,5147.39,25.24,0.49,1363560.58,35876566.63
2021/6/24,5156.56,5160.43,5120.58,5155.97,8.58,0.17,1266856.25,31260742.26
2021/6/25,5159.8,5251.61,5157.48,5239.97,83.99,1.63,1549310.61,36826564.12
2021/6/28,5253.61,5260.64,5226.22,5251.76,11.79,0.23,1331937.83,33745277.17
2021/6/29,5248.52,5248.52,5182.68,5190.54,-61.22,-1.17,1251629.97,31489684.3
2021/6/30,5189.38,5231.43,5186.63,5224.04,33.5,0.65,1037526.71,28101550.49
2021/7/1,5241.2,5252.26,5190.88,5229.66,5.62,0.11,1272406.2,32409740.03
2021/7/2,5186.66,5186.66,5074.36,5081.12,-148.55,-2.84,1304264.24,34257896.12
2021/7/5,5073.78,5098.23,5048,5085.79,4.68,0.09,1312115.89,33519778.66
2021/7/6,5089.78,5092.21,5028.51,5083.1,-2.69,-0.05,1406552.2,36282890.18
2021/7/7,5052.42,5152.77,5045.41,5140.49,57.39,1.13,1485490.6,33673140.34
2021/7/8,5149.31,5151.22,5078.93,5088.26,-52.23,-1.02,1739010.08,39787986.99
2021/7/9,5063.15,5081.41,5006.41,5069.44,-18.82,-0.37,1606532.26,35284558.38
2021/7/12,5108.38,5159.41,5070.32,5132.71,63.27,1.25,2062120.39,43720314.59
2021/7/13,5128.61,5154.05,5114.94,5142.1,9.39,0.18,1664822.09,36132849.17
2021/7/14,5130.75,5130.75,5075.13,5083.08,-59.01,-1.15,1883527.2,37256811.03
2021/7/15,5073.26,5153.81,5067.68,5151.46,68.38,1.35,1810771.03,37248408.11
2021/7/16,5140.9,5140.9,5090.63,5094.77,-56.69,-1.1,1699559.82,36259425.81
2021/7/19,5083.73,5120.82,5047.62,5113.49,18.72,0.37,1531995.89,34032262.38
2021/7/20,5080.22,5114,5067.86,5108.99,-4.5,-0.09,1293000.44,28354313.08
2021/7/21,5122.78,5160.54,5122.3,5144.04,35.05,0.69,1679764.69,39027551.93
2021/7/22,5150.39,5171.21,5137.88,5151.75,7.71,0.15,1855568.64,41822165.48
2021/7/23,5145.43,5145.43,5080,5089.23,-62.52,-1.21,2165368.47,43552116.97
2021/7/26,5067.31,5067.31,4859.6,4925.3,-163.93,-3.22,2281117.1,49515365.51
2021/7/27,4924.28,4940.86,4749.03,4751.31,-173.99,-3.53,2366312.25,52114611.7
2021/7/28,4714.29,4785.66,4663.9,4760.48,9.17,0.19,1926343.93,41970615.52
2021/7/29,4845.76,4857.97,4800.01,4850.27,89.79,1.89,1733220.54,41567612.09
2021/7/30,4825.7,4825.7,4761.04,4811.17,-39.11,-0.81,1823497.76,42094393.51
2021/8/2,4794.82,4938.82,4761.46,4933.74,122.57,2.55,2271949.18,52465944.93
2021/8/3,4909.23,4957.03,4890.85,4934.46,0.72,0.01,2035333.6,47119412.84
2021/8/4,4927.74,4979.29,4919.66,4978.85,44.39,0.9,1754664.61,42580140.66
2021/8/5,4946.17,4997.14,4921.94,4948.67,-30.18,-0.61,1673818.29,39877220.68
2021/8/6,4943.04,4944.35,4891.8,4921.56,-27.11,-0.55,1541796.88,37177360.38
2021/8/9,4890.26,5002.89,4884.04,4985.56,64,1.3,1824368.71,40889706.29
2021/8/10,4977.82,5043.76,4941.24,5043.15,57.59,1.16,1670519.02,41009875.56
2021/8/11,5037.08,5059.79,5009.98,5015.34,-27.81,-0.55,1822660.74,37338634.72
2021/8/12,4998.07,5016.26,4962.99,4973.35,-41.99,-0.84,1682237.33,36182838.2
2021/8/13,4958.76,4993.74,4921.28,4945.98,-27.37,-0.55,1583143.21,35245906.9
2021/8/16,4935.92,4973.38,4931.37,4941.07,-4.92,-0.1,1619533.73,34073512.02
2021/8/17,4935,4967.56,4823.39,4837.4,-103.66,-2.1,1875734.72,38845713.15
2021/8/18,4838.47,4909.54,4818.9,4894.24,56.84,1.17,1974743.78,39579216.58
2021/8/19,4886.56,4893.47,4839.57,4862.14,-32.1,-0.66,2017117.19,39742496.48
2021/8/20,4817.49,4835.15,4720.83,4769.27,-92.87,-1.91,1776358.1,40493803.57
2021/8/23,4777.73,4843.82,4764.01,4835.88,66.61,1.4,1675790.93,38959912.63
2021/8/24,4844.59,4906.2,4842.75,4888.39,52.51,1.09,1978831.63,41748142.62
2021/8/25,4890.52,4899.77,4865.76,4898.16,9.77,0.2,1894480.16,37186819.75
2021/8/26,4892.2,4892.2,4798.7,4801.61,-96.55,-1.97,1976173.87,36898771.85
2021/8/27,4794.97,4863.47,4793.59,4827.04,25.43,0.53,1833102.11,36842141.03
2021/8/30,4847.03,4849.16,4787.2,4813.27,-13.77,-0.29,2196357.57,47718207.17
2021/8/31,4803.09,4821.76,4740.75,4805.61,-7.66,-0.16,2351186.58,46080565.4
2021/9/1,4804.69,4906.4,4763.3,4869.46,63.85,1.33,3267210.8,56881974.84
2021/9/2,4865.82,4892.7,4845.62,4869.41,-0.05,0,2678580.13,46595413.28
2021/9/3,4875.07,4886.55,4828.7,4843.06,-26.35,-0.54,2680918.96,46643011.97
2021/9/6,4841.06,4944.45,4837.79,4933.73,90.66,1.87,2405072.45,45275627.53
2021/9/7,4932.98,5005.96,4915.61,4992.83,59.1,1.2,2441785.19,41775963.91
2021/9/8,4986.8,5013.98,4955.89,4972.13,-20.7,-0.41,2646153.15,42859107.77
2021/9/9,4952.49,4970.15,4929.95,4970.01,-2.12,-0.04,2565302.17,40167568.93
2021/9/10,4967.98,5042.8,4962.37,5013.52,43.51,0.88,2883043.52,47276253.32
2021/9/13,5006.77,5029.72,4964.96,4991.66,-21.86,-0.44,2499152.98,43332962.74
2021/9/14,4989.83,5000.98,4907.32,4917.16,-74.5,-1.49,2455904.02,41724583.08
2021/9/15,4903.85,4903.85,4843.12,4867.32,-49.84,-1.01,1879847.3,36325665.39
2021/9/16,4866.79,4879.53,4806.14,4807.7,-59.62,-1.22,2167520.99,39351726.72
2021/9/17,4797.11,4857.96,4786.09,4855.94,48.24,1,2019581.27,36039742.01
2021/9/22,4770.73,4830.85,4765.23,4821.77,-34.17,-0.7,1912203.76,31195298.94
2021/9/23,4848.22,4877.34,4837.56,4853.2,31.43,0.65,2281510.64,36214091.96
2021/9/24,4845.64,4897.06,4838.54,4849.43,-3.77,-0.08,2076932.9,36184945.32
2021/9/27,4870.85,4922.56,4852.2,4877.37,27.94,0.58,2159670.3,42608302.54
2021/9/28,4869.08,4901.31,4846.63,4883.83,6.46,0.13,1768908.8,32127219.15
2021/9/29,4846.02,4868.07,4799.88,4833.93,-49.9,-1.02,1881713.66,33184176.77
2021/9/30,4843.95,4876.07,4843.95,4866.38,32.45,0.67,1461138.96,28325468.52
2021/10/8,4915.73,4937.09,4891.62,4929.94,63.56,1.31,1689680.77,34363583.53
2021/10/11,4941.29,4983.73,4930.71,4936.19,6.25,0.13,1635116.24,31518632.14
2021/10/12,4920.66,4925.49,4840.77,4883.84,-52.35,-1.06,1680793.37,29942423.86
2021/10/13,4880.14,4953.37,4869.83,4940.11,56.27,1.15,1311428.13,28004466.66
2021/10/14,4934.26,4953.92,4903.25,4913.61,-26.5,-0.54,1195570.13,24915166.66
2021/10/15,4896.56,4939.82,4881.01,4932.11,18.5,0.38,1428220.01,30072849.12
2021/10/18,4922.51,4922.51,4844.94,4874.78,-57.33,-1.16,1412451.99,30253944.44
2021/10/19,4869.39,4928.14,4868.81,4922.72,47.95,0.98,1352664.93,28292824.38
2021/10/20,4926.77,4944.02,4898.37,4910.18,-12.54,-0.25,1415331.83,27974773.25
2021/10/21,4914.74,4946.18,4893.85,4928.02,17.83,0.36,1488981.54,27480296.25
2021/10/22,4934.87,4989.89,4934.87,4959.73,31.71,0.64,1439262.28,28925261.22
2021/10/25,4940.9,4981.65,4930.11,4979.52,19.8,0.4,1418614.9,29940823.22
2021/10/26,4983.24,5002.57,4953.48,4963.1,-16.43,-0.33,1408889.43,30178622.97
2021/10/27,4949.23,4949.23,4884.94,4898.16,-64.93,-1.31,1471115.93,29946046.94
2021/10/28,4882.59,4898.66,4846.28,4864.14,-34.03,-0.69,1566494.72,31663170.96
2021/10/29,4861.27,4908.77,4855.76,4908.77,44.63,0.92,1598873.53,36873198.73
2021/11/1,4878.13,4908.21,4858.25,4890.69,-18.09,-0.37,1715839.74,37973076.76
2021/11/2,4886.18,4911.23,4797.9,4839.85,-50.84,-1.04,1854376.88,38573187.98
